Scenario Node ID,Electricity Price,Fuel Supply
0,11.5457,1079.79
1,27.8371,518.981
2,14.1643,518.981
3,6.45236,709.679
4,14.6936,709.679
5,21.2382,709.679
6,17.4223,709.679
7,20.2213,44.679
8,10.2003,44.679
9,18.8924,44.679
10,26.0828,44.679
11,0.258398,44.679
12,2.36581,44.679
13,3.87364,44.679
14,0.206053,44.679
15,15.2218,1089.05
16,0.0719648,1089.05
17,18.7515,1089.05
18,25.8705,1089.05
19,8.26758,1089.05
20,12.5656,1089.05
21,6.38645,1089.05
22,15.799,1089.05
23,25.0625,1089.05
24,30.3907,1089.05
25,13.5101,1089.05
26,4.0942,1089.05
27,14.3711,1089.05
28,10.7326,1089.05
29,8.88027,1089.05
30,30.7096,1089.05
31,22.2783,177.865
32,4.71741,177.865
33,12.8739,177.865
34,28.7307,177.865
35,19.411,177.865
36,2.11212,177.865
37,14.153,177.865
38,7.63235,177.865
39,12.3124,177.865
40,1.04536,177.865
41,1.71516,177.865
42,12.5708,177.865
43,3.41117,177.865
44,5.5888,177.865
45,12.7769,177.865
46,18.633,177.865
47,5.66076,177.865
48,31.5284,177.865
49,12.5035,177.865
50,13.9283,177.865
51,12.094,177.865
52,18.8899,177.865
53,29.7273,177.865
54,5.1565,177.865
55,17.2806,177.865
56,11.2374,177.865
57,9.2507,177.865
58,31.6516,177.865
59,21.97,177.865
60,18.131,177.865
61,30.3612,177.865
62,12.2484,177.865
63,22.8484,303.614
64,11.2352,303.614
65,8.97906,303.614
66,10.2594,303.614
67,13.3473,303.614
68,23.132,303.614
69,17.8917,303.614
70,25.6597,303.614
71,24.1774,303.614
72,19.6069,303.614
73,6.23051,303.614
74,27.5886,303.614
75,25.1957,303.614
76,19.0074,303.614
77,14.2215,303.614
78,30.8565,303.614
79,18.5358,303.614
80,26.725,303.614
81,12.7848,303.614
82,30.6298,303.614
83,13.6149,303.614
84,10.5121,303.614
85,3.7863,303.614
86,30.8955,303.614
87,21.7495,303.614
88,13.037,303.614
89,30.5471,303.614
90,11.7196,303.614
91,31.168,303.614
92,28.9084,303.614
93,23.9679,303.614
94,22.0163,303.614
95,8.14353,772.573
96,0.946978,772.573
97,0.275739,772.573
98,21.4908,772.573
99,24.079,772.573
100,18.1675,772.573
101,15.1505,772.573
102,16.2564,772.573
103,5.77438,772.573
104,21.381,772.573
105,11.845,772.573
106,30.9701,772.573
107,8.3884,772.573
108,26.0665,772.573
109,29.8265,772.573
110,26.9242,772.573
111,20.7915,772.573
112,10.6113,772.573
113,25.554,772.573
114,2.40643,772.573
115,21.1235,772.573
116,29.3403,772.573
117,1.30192,772.573
118,10.873,772.573
119,10.3773,772.573
120,31.8491,772.573
