Scenario Node ID,Electricity Price,Fuel Supply
0,12.586,4334.79
1,19.8484,1704.46
2,9.14228,1704.46
3,1.4195,5998.1
4,26.9821,5998.1
5,16.5532,5998.1
6,21.7138,5998.1
7,11.6361,1141.73
8,11.3615,1141.73
9,0.994967,1141.73
10,18.5826,1141.73
11,19.1454,1141.73
12,2.10776,1141.73
13,17.4036,1141.73
14,27.1855,1141.73
15,21.6183,3635.34
16,2.77954,3635.34
17,2.03385,3635.34
18,33.185,3635.34
19,29.5767,3635.34
20,9.4674,3635.34
21,10.6987,3635.34
22,32.1549,3635.34
23,31.3368,3635.34
24,34.7577,3635.34
25,22.546,3635.34
26,19.5655,3635.34
27,4.08376,3635.34
28,33.5015,3635.34
29,33.9484,3635.34
30,22.4334,3635.34
31,11.0875,2628.2
32,18.7968,2628.2
33,31.5757,2628.2
34,12.507,2628.2
35,10.7788,2628.2
36,13.1289,2628.2
37,34.2207,2628.2
38,22.415,2628.2
39,24.4904,2628.2
40,0.215713,2628.2
41,5.99752,2628.2
42,8.63578,2628.2
43,2.32347,2628.2
44,23.4011,2628.2
45,0.821294,2628.2
46,23.9418,2628.2
47,26.1806,2628.2
48,2.85514,2628.2
49,22.1268,2628.2
50,20.7574,2628.2
51,12.3225,2628.2
52,32.8255,2628.2
53,17.9122,2628.2
54,8.65939,2628.2
55,32.5831,2628.2
56,5.45821,2628.2
57,28.2249,2628.2
58,1.66689,2628.2
59,3.95969,2628.2
60,27.1733,2628.2
61,24.1003,2628.2
62,15.0472,2628.2
63,10.97,2837.82
64,20.6761,2837.82
65,27.5541,2837.82
66,21.7488,2837.82
67,33.805,2837.82
68,26.7749,2837.82
69,9.16378,2837.82
70,23.2954,2837.82
71,26.9906,2837.82
72,15.1613,2837.82
73,31.9312,2837.82
74,29.3141,2837.82
75,3.56238,2837.82
76,32.7525,2837.82
77,18.2559,2837.82
78,29.743,2837.82
79,0.60762,2837.82
80,5.38265,2837.82
81,15.5004,2837.82
82,12.9302,2837.82
83,3.20811,2837.82
84,33.4126,2837.82
85,21.5895,2837.82
86,0.79124,2837.82
87,3.87079,2837.82
88,14.8145,2837.82
89,2.45813,2837.82
90,7.83048,2837.82
91,6.98771,2837.82
92,26.5585,2837.82
93,22.8776,2837.82
94,17.9577,2837.82
95,12.2345,4809.65
96,15.4318,4809.65
97,4.70655,4809.65
98,11.0395,4809.65
99,7.20667,4809.65
100,13.8703,4809.65
101,34.3349,4809.65
102,34.1973,4809.65
103,29.0316,4809.65
104,31.2661,4809.65
105,28.5114,4809.65
106,32.594,4809.65
107,29.0186,4809.65
108,11.7672,4809.65
109,27.337,4809.65
110,29.6262,4809.65
111,17.1499,4809.65
112,7.83737,4809.65
113,7.55633,4809.65
