Scenario Node ID,Electricity Price,Fuel Supply
0,12.7762,731.677
1,24.4524,1077.85
2,16.5501,1077.85
3,6.7446,1208.32
4,23.1762,1208.32
5,10.1882,1208.32
6,23.6864,1208.32
7,8.20048,1039.77
8,7.28402,1039.77
9,14.3422,1039.77
10,3.08409,1039.77
11,6.31905,1039.77
12,33.6352,1039.77
13,32.8236,1039.77
14,12.709,1039.77
15,19.4386,246.646
16,11.6657,246.646
17,30.8715,246.646
18,14.0971,246.646
19,0.470345,246.646
20,16.1723,246.646
21,3.8985,246.646
22,0.931436,246.646
23,28.2895,246.646
24,3.56236,246.646
25,32.1739,246.646
26,32.7553,246.646
27,9.41852,246.646
28,13.7241,246.646
29,2.65379,246.646
30,24.3477,246.646
31,26.5003,1226.54
32,27.1062,1226.54
33,6.89777,1226.54
34,33.2449,1226.54
35,16.2823,1226.54
36,17.086,1226.54
37,22.9313,1226.54
38,24.4828,1226.54
39,24.37,1226.54
40,3.27348,1226.54
41,27.5669,1226.54
42,30.6891,1226.54
43,2.90867,1226.54
44,26.3906,1226.54
45,9.39805,1226.54
46,22.3472,1226.54
47,4.05623,1226.54
48,6.26957,1226.54
49,2.44436,1226.54
50,4.52657,1226.54
51,22.4419,1226.54
52,6.34286,1226.54
53,5.45801,1226.54
54,16.7314,1226.54
55,9.90522,1226.54
56,3.63187,1226.54
57,15.4866,1226.54
58,19.3237,1226.54
59,17.356,1226.54
60,18.1404,1226.54
61,9.67146,1226.54
62,9.85627,1226.54
63,11.2466,1021.15
64,16.5692,1021.15
65,9.10118,1021.15
66,27.5289,1021.15
67,33.6552,1021.15
68,32.0325,1021.15
69,18.0117,1021.15
70,24.0253,1021.15
71,1.30595,1021.15
72,11.5787,1021.15
73,20.7144,1021.15
74,4.21462,1021.15
75,3.96924,1021.15
76,30.1124,1021.15
77,26.5619,1021.15
78,8.02547,1021.15
79,2.38197,1021.15
80,29.0062,1021.15
81,12.552,1021.15
82,24.8238,1021.15
83,1.34909,1021.15
84,18.0101,1021.15
85,7.5552,1021.15
86,11.2543,1021.15
87,21.6419,1021.15
88,23.0418,1021.15
89,30.5781,1021.15
90,4.99787,1021.15
91,7.18223,1021.15
92,6.24951,1021.15
93,14.8541,1021.15
94,18.4288,1021.15
95,22.8187,1285.08
96,23.9553,1285.08
97,11.9577,1285.08
98,22.474,1285.08
99,21.9878,1285.08
100,29.9694,1285.08
101,12.4993,1285.08
102,23.2938,1285.08
103,7.54811,1285.08
104,33.2136,1285.08
105,27.5084,1285.08
106,11.5173,1285.08
107,29.326,1285.08
108,20.0702,1285.08
109,19.5428,1285.08
110,31.708,1285.08
111,15.0765,1285.08
112,32.0949,1285.08
113,22.5318,1285.08
114,16.4256,1285.08
115,16.1049,1285.08
116,30.087,1285.08
117,27.6799,1285.08
118,3.74683,1285.08
119,19.1288,1285.08
