Scenario Node ID,Electricity Price,Fuel Supply
0,22.8659,1079.79
1,4.64026,518.981
2,6.43692,518.981
3,13.6624,518.981
4,19.2077,709.679
5,23.5031,709.679
6,3.59567,709.679
7,8.79356,709.679
8,15.3793,709.679
9,14.4781,709.679
10,8.70827,709.679
11,0.410128,709.679
12,25.5898,44.679
13,20.6708,44.679
14,4.07457,44.679
15,19.3385,44.679
16,11.4142,44.679
17,9.62099,44.679
18,22.8439,44.679
19,11.8521,44.679
20,12.4879,44.679
21,9.33174,44.679
22,27.2195,44.679
23,8.38193,44.679
24,14.8117,44.679
25,29.2967,44.679
26,29.4677,44.679
27,12.5835,44.679
28,27.8054,44.679
29,9.248,44.679
30,16.0633,44.679
31,18.6713,44.679
32,13.8883,44.679
33,22.5002,44.679
34,0.333708,44.679
35,1.09599,44.679
36,14.0033,1089.05
37,3.92938,1089.05
38,9.88955,1089.05
39,29.3826,1089.05
40,18.4075,1089.05
41,18.5978,1089.05
42,29.7927,1089.05
43,11.9973,1089.05
44,7.26861,1089.05
45,1.86727,1089.05
46,31.3358,1089.05
47,18.6828,1089.05
48,11.4883,1089.05
49,22.1797,1089.05
50,30.5348,1089.05
51,23.9762,1089.05
52,31.5114,1089.05
53,25.7544,1089.05
54,0.35811,1089.05
55,14.3231,1089.05
56,23.0511,1089.05
57,29.8258,1089.05
58,26.9067,1089.05
59,18.8564,1089.05
60,7.07384,177.865
61,10.9699,177.865
62,5.52775,177.865
63,20.9621,177.865
64,1.47011,177.865
65,5.86146,177.865
66,22.0581,177.865
67,15.4734,177.865
68,9.79084,177.865
69,31.9477,177.865
