Scenario Node ID,Electricity Price,Fuel Supply
0,5.77903,2097.48
1,32.5262,824.737
2,9.77191,824.737
3,25.5782,2902.31
4,27.8447,2902.31
5,4.5822,2902.31
6,22.2807,2902.31
7,31.5662,552.452
8,29.6805,552.452
9,1.55192,552.452
10,8.65825,552.452
11,19.8662,552.452
12,30.777,552.452
13,8.89109,552.452
14,4.35969,552.452
15,16.8507,1759.04
16,10.5981,1759.04
17,12.0321,1759.04
18,21.9233,1759.04
19,3.72191,1759.04
20,32.7513,1759.04
21,24.7949,1759.04
22,33.7565,1759.04
23,16.0661,1759.04
24,14.3114,1759.04
25,11.769,1759.04
26,22.203,1759.04
27,1.66807,1759.04
28,16.6183,1759.04
29,31.4608,1759.04
30,12.5204,1759.04
31,22.3974,1271.71
32,28.9869,1271.71
33,22.2924,1271.71
34,12.9756,1271.71
35,21.8316,1271.71
36,26.8745,1271.71
37,0.256277,1271.71
38,18.3978,1271.71
39,21.555,1271.71
40,1.80819,1271.71
41,27.056,1271.71
42,6.42122,1271.71
43,32.5852,1271.71
44,0.947125,1271.71
45,10.7809,1271.71
46,14.4359,1271.71
47,11.5452,1373.14
48,22.813,1373.14
49,1.35922,1373.14
50,15.2671,1373.14
51,20.5644,1373.14
52,26.1542,1373.14
53,14.0236,1373.14
54,1.63049,1373.14
55,5.46557,1373.14
56,25.7926,1373.14
57,23.8335,1373.14
58,7.13365,1373.14
59,7.41093,1373.14
60,20.2943,1373.14
61,19.6541,1373.14
62,29.8083,1373.14
63,14.2812,2327.25
64,6.94643,2327.25
65,7.78387,2327.25
66,1.11279,2327.25
67,33.821,2327.25
68,8.04015,2327.25
69,19.5106,2327.25
70,20.376,2327.25
71,9.84834,2327.25
72,11.5666,2327.25
73,26.7972,2327.25
74,7.43355,2327.25
75,12.5137,2327.25
76,2.57811,2327.25
