Scenario Node ID,Electricity Price,Fuel Supply
0,13.9914,620.681
1,13.1386,709.445
2,25.0872,709.445
3,19.3392,709.445
4,21.9195,581.792
5,26.9211,581.792
6,21.6086,581.792
7,32.4944,581.792
8,12.3081,581.792
9,27.9041,581.792
10,6.61449,581.792
11,1.13422,581.792
12,0.105568,329.502
13,25.5574,329.502
14,27.5873,329.502
15,25.1067,329.502
16,14.8425,329.502
17,15.4258,329.502
18,15.9561,329.502
19,9.02024,329.502
20,11.0945,329.502
21,22.8636,329.502
22,29.2353,329.502
23,8.85822,329.502
24,6.41659,329.502
25,20.9128,329.502
26,33.1119,329.502
27,27.9665,329.502
28,20.8551,329.502
29,28.1962,329.502
30,5.11767,329.502
31,0.846449,329.502
32,7.33482,329.502
33,30.2049,329.502
34,20.1857,329.502
35,29.2543,329.502
36,23.1259,1340.93
37,7.79428,1340.93
38,27.7487,1340.93
39,1.43401,1340.93
40,1.69841,1340.93
41,0.363154,1340.93
42,2.56823,1340.93
43,1.80398,1340.93
44,25.9206,1340.93
45,30.1555,1340.93
46,26.9107,1340.93
47,6.76305,1340.93
48,11.5813,1340.93
49,8.86678,1340.93
50,15.7833,1340.93
51,22.6758,1340.93
52,31.7304,1340.93
53,11.0186,1340.93
54,31.534,1340.93
55,4.14701,1340.93
56,31.9314,1340.93
57,30.6459,1340.93
58,32.1135,1340.93
59,18.7865,1340.93
60,24.8421,204.549
61,3.23114,204.549
62,19.6329,204.549
63,32.1769,204.549
64,33.436,204.549
65,5.81861,204.549
66,27.4312,204.549
67,22.5619,204.549
68,13.6129,204.549
69,21.1799,204.549
70,23.9959,204.549
71,15.3113,204.549
72,21.543,204.549
73,26.5642,204.549
74,17.1153,204.549
75,13.4636,204.549
76,22.7197,204.549
77,10.0259,204.549
78,20.2267,204.549
79,0.300974,204.549
80,18.8927,204.549
81,2.00997,204.549
82,22.9768,204.549
83,16.6231,204.549
84,13.0286,901.396
85,20.5108,901.396
86,20.7701,901.396
87,10.96,901.396
88,17.1567,901.396
89,18.8836,901.396
90,29.7465,901.396
91,7.99884,901.396
92,22.1148,901.396
93,15.3794,901.396
94,6.17576,901.396
95,21.5508,901.396
96,21.198,901.396
97,33.607,901.396
98,10.1127,901.396
99,0.810909,901.396
100,20.7869,901.396
101,0.108621,901.396
102,16.1222,901.396
103,8.3299,901.396
104,26.6728,901.396
105,33.2375,901.396
106,21.7935,901.396
107,15.3925,901.396
108,9.26342,1470.84
109,8.02022,1470.84
110,15.6934,1470.84
111,28.1561,1470.84
112,10.0302,1470.84
113,4.67023,1470.84
114,10.7793,1470.84
115,23.0587,1470.84
116,25.1811,1470.84
117,31.5494,1470.84
118,0.0187042,1470.84
119,8.33781,1470.84
120,16.433,1470.84
121,29.7652,1470.84
122,16.3366,1470.84
123,4.54779,1470.84
124,11.1446,1470.84
125,22.5124,1470.84
126,26.0986,1470.84
127,32.3426,1470.84
128,22.1194,1470.84
129,2.21123,1470.84
130,33.1535,1470.84
131,8.90625,1470.84
132,2.31986,226.029
133,15.2757,226.029
134,17.2362,226.029
135,28.9926,226.029
136,14.5132,226.029
137,5.02969,226.029
138,10.3851,226.029
139,23.7766,226.029
140,13.0499,226.029
141,26.0785,226.029
142,17.9328,226.029
143,23.0801,226.029
144,30.7488,226.029
145,28.712,226.029
146,12.1388,226.029
147,21.9298,226.029
148,26.2614,226.029
149,12.1575,226.029
150,30.2676,226.029
151,8.69448,226.029
152,7.92271,226.029
153,12.6043,226.029
154,13.2423,226.029
155,19.0673,226.029
