Scenario Node ID,Electricity Price,Fuel Supply
0,8.96033,2097.48
1,23.6074,824.737
2,17.9512,824.737
3,15.948,824.737
4,15.1658,2902.31
5,5.82886,2902.31
6,33.9058,2902.31
7,27.4003,2902.31
8,21.2606,2902.31
9,3.61232,2902.31
10,3.43983,2902.31
11,28.4673,2902.31
12,17.4826,552.452
13,2.77472,552.452
14,27.6646,552.452
15,11.5143,552.452
16,34.0408,552.452
17,21.1759,552.452
18,9.1083,552.452
19,28.0593,552.452
20,32.9432,552.452
21,1.44531,552.452
22,22.6855,552.452
23,15.0931,552.452
24,9.28268,552.452
25,30.2419,552.452
26,0.45105,552.452
27,15.5326,552.452
28,24.3877,552.452
29,21.6003,552.452
30,25.6534,552.452
31,33.3481,552.452
32,10.2076,552.452
33,8.60457,552.452
34,14.2961,552.452
35,25.3735,552.452
36,14.4334,1759.04
37,13.2019,1759.04
38,17.7738,1759.04
39,0.694071,1759.04
40,16.8142,1759.04
41,21.2136,1759.04
42,29.1614,1759.04
43,34.2968,1759.04
44,23.9884,1759.04
45,21.826,1759.04
46,10.8111,1759.04
47,23.0292,1759.04
48,8.00193,1759.04
49,19.9194,1759.04
50,16.0885,1759.04
51,5.9451,1759.04
52,21.3647,1759.04
53,3.77403,1759.04
54,21.0382,1759.04
55,30.6474,1759.04
56,34.0159,1759.04
57,21.4892,1759.04
58,11.18,1759.04
59,23.4036,1759.04
60,8.0895,1271.71
61,1.83338,1271.71
62,21.7517,1271.71
63,18.2971,1271.71
64,10.438,1271.71
65,1.04778,1271.71
66,8.6706,1271.71
67,24.8714,1271.71
68,14.2497,1271.71
69,26.4444,1271.71
70,25.5655,1271.71
71,31.0638,1271.71
72,12.658,1271.71
73,19.7268,1271.71
74,30.3607,1271.71
75,1.6464,1271.71
76,6.55282,1271.71
77,6.17179,1271.71
78,24.6756,1271.71
79,14.5547,1271.71
80,26.0912,1271.71
81,5.76407,1271.71
82,20.4999,1271.71
83,12.4559,1271.71
84,9.53809,1373.14
85,6.53802,1373.14
86,8.10332,1373.14
87,8.55397,1373.14
88,28.0272,1373.14
89,19.2833,1373.14
90,31.9576,1373.14
91,1.11672,1373.14
92,21.1167,1373.14
93,18.7093,1373.14
94,19.4139,1373.14
95,31.5547,1373.14
96,19.757,1373.14
97,28.0845,1373.14
98,21.426,1373.14
99,34.0067,1373.14
100,19.5289,1373.14
101,11.9915,1373.14
102,30.0705,1373.14
103,32.1869,1373.14
104,31.7183,1373.14
105,25.4312,1373.14
106,33.8333,1373.14
107,3.27116,1373.14
108,31.603,2327.25
109,23.5089,2327.25
110,17.8259,2327.25
111,22.6942,2327.25
112,29.2729,2327.25
113,3.32576,2327.25
114,0.15013,2327.25
115,3.81104,2327.25
116,9.86378,2327.25
117,8.25345,2327.25
118,12.365,2327.25
119,2.891,2327.25
120,27.5368,2327.25
121,9.3226,2327.25
122,4.00773,2327.25
123,13.6535,2327.25
124,28.0319,2327.25
125,23.4216,2327.25
126,10.2082,2327.25
127,12.7889,2327.25
128,16.5061,2327.25
129,31.6342,2327.25
130,11.7956,2327.25
131,1.03494,2327.25
132,8.6257,540.733
133,6.86615,540.733
134,33.2219,540.733
135,5.34404,540.733
136,32.2974,540.733
137,32.0552,540.733
138,8.61519,540.733
139,28.9004,540.733
140,20.5641,540.733
141,26.4411,540.733
142,16.5946,540.733
143,14.837,540.733
144,29.7669,540.733
145,16.7447,540.733
146,18.648,540.733
147,4.63064,540.733
148,24.9982,540.733
149,31.0131,540.733
150,7.52164,540.733
151,17.5349,540.733
152,5.33565,540.733
153,11.5294,540.733
154,31.1884,540.733
155,33.3675,540.733
