Scenario Node ID,Electricity Price,Fuel Supply
0,23.9649,324.115
1,31.7695,1587.05
2,20.3043,1587.05
3,27.2459,1088.28
4,20.2492,1088.28
5,12.3343,1088.28
6,7.31634,1088.28
7,15.1806,1210.24
8,30.099,1210.24
9,25.0585,1210.24
10,6.54075,1210.24
11,2.39484,1210.24
12,14.9387,1210.24
13,29.265,1210.24
14,6.65738,1210.24
15,11.636,184.956
16,5.316,184.956
17,9.17775,184.956
18,14.3315,184.956
19,15.9217,184.956
20,3.20521,184.956
21,19.0314,184.956
22,8.62221,184.956
23,17.4375,184.956
24,19.0964,184.956
25,14.0813,184.956
26,6.19784,184.956
27,8.48141,184.956
28,25.8201,184.956
29,5.67585,184.956
30,9.17888,184.956
31,17.785,1465.3
32,5.44534,1465.3
33,29.4831,1465.3
34,13.031,1465.3
35,25.6946,1465.3
36,9.81744,1465.3
37,20.3473,1465.3
38,8.8752,1465.3
39,7.91642,1465.3
40,13.4058,1465.3
41,15.416,1465.3
42,10.3113,1465.3
43,28.3445,1465.3
44,12.6809,1465.3
45,16.9686,1465.3
