Scenario Node ID,Electricity Price,Fuel Supply
0,22.5925,1079.79
1,9.54525,518.981
2,28.7574,518.981
3,14.5604,518.981
4,31.5616,709.679
5,4.90096,709.679
6,15.5074,709.679
7,31.8373,709.679
8,26.3918,709.679
9,7.58643,709.679
10,18.0048,709.679
11,9.54228,709.679
12,23.8428,44.679
13,23.7792,44.679
14,30.9233,44.679
15,3.68783,44.679
16,22.7493,44.679
17,7.3117,44.679
18,29.7543,44.679
19,20.5758,44.679
20,2.23588,44.679
21,18.5459,44.679
22,31.1872,44.679
23,27.7899,44.679
24,20.9523,44.679
25,20.3106,44.679
26,25.1301,44.679
27,22.2542,44.679
28,31.1836,44.679
29,3.50743,44.679
30,22.1033,44.679
31,21.7761,44.679
32,13.0527,44.679
33,18.8607,44.679
34,4.33656,44.679
35,12.6143,44.679
36,23.7617,1089.05
37,19.844,1089.05
38,12.4516,1089.05
39,18.1535,1089.05
40,27.4304,1089.05
41,30.4564,1089.05
42,27.6957,1089.05
43,19.2733,1089.05
44,22.2356,1089.05
45,26.619,1089.05
46,22.9611,1089.05
47,12.9849,1089.05
48,1.93073,1089.05
49,20.7154,1089.05
50,1.56076,1089.05
51,4.16661,1089.05
52,7.2613,1089.05
53,0.747922,1089.05
54,31.9565,1089.05
55,28.2136,1089.05
56,21.0585,1089.05
57,25.0866,1089.05
58,18.4678,1089.05
59,20.2421,1089.05
60,28.5941,177.865
61,8.57112,177.865
62,10.0182,177.865
63,9.64674,177.865
64,27.4318,177.865
65,14.3548,177.865
66,22.261,177.865
67,19.1935,177.865
68,2.19878,177.865
69,2.71264,177.865
70,5.347,177.865
71,29.6292,177.865
72,1.16909,177.865
73,1.04274,177.865
74,16.9025,177.865
75,23.4047,177.865
76,27.6618,177.865
77,7.86354,177.865
78,4.38967,177.865
79,29.5925,177.865
80,28.579,177.865
81,5.95043,177.865
82,1.75912,177.865
83,3.84028,177.865
84,6.69835,303.614
85,1.7156,303.614
86,0.0538834,303.614
87,27.7569,303.614
88,26.8022,303.614
89,18.5217,303.614
90,15.999,303.614
91,23.3963,303.614
92,27.0928,303.614
93,26.0173,303.614
94,1.04303,303.614
95,22.5247,303.614
96,8.37207,303.614
97,23.3041,303.614
98,9.71822,303.614
99,10.5709,303.614
100,26.0167,303.614
101,15.0652,303.614
102,8.20006,303.614
103,27.1858,303.614
104,16.108,303.614
105,25.1025,303.614
106,18.5905,303.614
107,11.7697,303.614
108,0.966058,772.573
109,22.9802,772.573
110,9.36225,772.573
111,29.545,772.573
112,28.9306,772.573
113,11.1214,772.573
114,1.38531,772.573
115,3.62897,772.573
116,12.837,772.573
117,1.4392,772.573
118,31.3859,772.573
119,7.63921,772.573
120,19.9609,772.573
121,15.3849,772.573
122,31.0355,772.573
123,15.0537,772.573
124,9.40215,772.573
125,0.0785299,772.573
126,5.57843,772.573
127,17.7742,772.573
128,23.3826,772.573
129,15.2967,772.573
130,28.3451,772.573
131,17.3993,772.573
132,30.3619,116.012
133,4.54513,116.012
134,12.5851,116.012
135,14.4698,116.012
136,29.6476,116.012
137,31.1756,116.012
138,26.2396,116.012
139,30.6137,116.012
140,22.1558,116.012
141,3.60183,116.012
142,28.1587,116.012
143,19.0864,116.012
144,14.7232,116.012
145,29.5441,116.012
146,22.7154,116.012
147,27.5602,116.012
148,30.9832,116.012
149,22.1012,116.012
150,3.19938,116.012
151,18.9442,116.012
152,5.48612,116.012
153,2.23488,116.012
154,1.99791,116.012
155,14.8883,116.012
156,2.31341,1156.63
157,7.57634,1156.63
158,0.662491,1156.63
159,25.696,1156.63
160,22.873,1156.63
161,29.0076,1156.63
162,11.0953,1156.63
163,21.2349,1156.63
164,1.5527,1156.63
