Scenario Node ID,Electricity Price,Fuel Supply
0,8.77128,4227.03
1,6.26089,6923.02
2,23.9718,6923.02
3,17,7439.15
4,22.0776,7439.15
5,28.969,7439.15
6,29.628,7439.15
7,15.996,8170.76
8,26.5297,8170.76
9,15.9273,8170.76
10,13.2661,8170.76
11,17.6326,8170.76
12,27.5899,8170.76
13,12.596,8170.76
14,10.2656,8170.76
15,4.85837,7833.94
16,8.6225,7833.94
17,27.6969,7833.94
18,12.8564,7833.94
19,22.5271,7833.94
20,23.2575,7833.94
21,24.8476,7833.94
22,12.2534,7833.94
23,9.16284,7833.94
24,0.186578,7833.94
25,27.8638,7833.94
26,11.7954,7833.94
27,1.26509,7833.94
28,21.8362,7833.94
29,22.9536,7833.94
30,4.93381,7833.94
31,30.6075,1186.77
32,29.2145,1186.77
33,28.9056,1186.77
34,15.6075,1186.77
35,19.2921,1186.77
36,25.8746,1186.77
37,13.2356,1186.77
38,3.28811,1186.77
39,20.4043,1186.77
40,29.1629,1186.77
41,16.5542,1186.77
42,6.0369,1186.77
43,24.7528,1186.77
44,29.1502,1186.77
45,16.3025,1186.77
46,29.6112,1186.77
47,5.77272,1186.77
48,11.9993,1186.77
49,10.4676,1186.77
50,28.2998,1186.77
51,3.25686,1186.77
52,3.31523,1186.77
53,8.55318,1186.77
54,12.4197,1186.77
55,3.50181,1186.77
56,4.41703,1186.77
57,24.2151,1186.77
58,4.7669,1186.77
59,26.2533,1186.77
60,15.1687,1186.77
61,9.70071,1186.77
62,24.8608,1186.77
63,12.3832,7603.66
64,6.60633,7603.66
65,8.46833,7603.66
66,31.6752,7603.66
67,0.480922,7603.66
68,21.7039,7603.66
69,2.96336,7603.66
70,20.8852,7603.66
71,18.8668,7603.66
72,19.5176,7603.66
73,26.9221,7603.66
74,11.6196,7603.66
75,16.6678,7603.66
76,11.2246,7603.66
77,9.23084,7603.66
78,22.4405,7603.66
79,23.2239,7603.66
80,19.6985,7603.66
81,18.7403,7603.66
82,26.4808,7603.66
83,23.0137,7603.66
84,27.2935,7603.66
85,6.90046,7603.66
86,26.5155,7603.66
87,31.7105,7603.66
88,31.1156,7603.66
89,31.2824,7603.66
90,25.9638,7603.66
91,14.2843,7603.66
92,8.98314,7603.66
93,18.8246,7603.66
94,26.6675,7603.66
95,15.5895,5743
96,27.2929,5743
97,26.3427,5743
98,16.0704,5743
99,16.9968,5743
100,29.3061,5743
101,4.95558,5743
102,3.86365,5743
103,16.8236,5743
104,31.8777,5743
105,15.4833,5743
106,1.4914,5743
107,11.1022,5743
108,24.7141,5743
109,23.9319,5743
110,2.32616,5743
111,12.4126,5743
112,10.6722,5743
113,28.8069,5743
114,3.42633,5743
115,5.96573,5743
116,3.7074,5743
117,29.9419,5743
118,5.67627,5743
119,2.82297,5743
120,29.2243,5743
121,31.6401,5743
