Scenario Node ID,Electricity Price,Fuel Supply
0,17.5063,1255.79
1,2.79542,2615.86
2,4.39482,2615.86
3,21.3643,738.298
4,25.3988,738.298
5,20.4746,738.298
6,25.7809,738.298
7,17.9492,1122.45
8,28.3151,1122.45
9,22.5486,1122.45
10,21.5188,1122.45
11,13.3584,1122.45
12,25.7463,1122.45
13,11.6988,1122.45
14,1.43552,1122.45
15,24.9656,1650.05
16,16.9976,1650.05
17,19.0431,1650.05
18,30.0132,1650.05
19,10.2804,1650.05
20,1.63924,1650.05
21,9.5273,1650.05
22,31.0664,1650.05
23,8.64894,1650.05
24,27.5487,1650.05
25,8.89082,1650.05
26,22.6723,1650.05
27,0.56262,1650.05
28,13.0007,1650.05
29,20.7768,1650.05
30,19.1984,1650.05
31,30.507,2167.53
32,23.5723,2167.53
33,23.5932,2167.53
34,19.8713,2167.53
35,16.971,2167.53
36,12.0678,2167.53
37,13.6522,2167.53
38,2.92028,2167.53
39,8.38288,2167.53
40,4.20084,2167.53
41,24.4391,2167.53
42,21.7413,2167.53
43,29.9471,2167.53
44,4.13792,2167.53
45,23.1768,2167.53
46,22.9127,2167.53
47,21.1355,2579.17
48,10.2199,2579.17
49,20.9259,2579.17
50,31.416,2579.17
51,11.8591,2579.17
52,30.4532,2579.17
53,30.4824,2579.17
54,20.5081,2579.17
55,26.0019,2579.17
56,7.37325,2579.17
57,11.1804,2579.17
58,26.5645,2579.17
59,20.374,2579.17
60,31.9572,2579.17
61,13.7629,2579.17
62,18.881,2579.17
63,23.5295,1481.02
64,5.35607,1481.02
65,6.75231,1481.02
66,8.50051,1481.02
67,17.4238,1481.02
68,20.4045,1481.02
69,11.4208,1481.02
70,25.8067,1481.02
71,24.6054,1481.02
72,3.85988,1481.02
