Scenario Node ID,Electricity Price,Fuel Supply
0,16.0672,2097.48
1,25.2265,824.737
2,11.1954,824.737
3,8.85883,2902.31
4,15.2987,2902.31
5,25.6555,2902.31
6,9.09289,2902.31
7,20.1476,552.452
8,10.4239,552.452
9,18.8695,552.452
10,7.05006,552.452
11,30.8907,552.452
12,11.9033,552.452
13,8.40303,552.452
14,30.288,552.452
15,17.5687,1759.04
16,8.37053,1759.04
17,0.0875029,1759.04
18,14.9539,1759.04
19,23.1408,1759.04
20,29.3077,1759.04
21,26.8486,1759.04
22,1.47418,1759.04
23,23.179,1759.04
24,18.999,1759.04
25,26.4168,1759.04
26,13.0468,1759.04
27,32.799,1759.04
28,1.91075,1759.04
29,32.5956,1759.04
30,21.6448,1759.04
31,17.978,1271.71
32,22.8221,1271.71
33,32.8402,1271.71
34,26.8368,1271.71
35,3.12084,1271.71
36,23.4957,1271.71
37,0.929695,1271.71
38,23.2684,1271.71
39,33.9195,1271.71
40,19.7992,1271.71
41,30.3185,1271.71
42,29.8103,1271.71
