Scenario Node ID,Electricity Price,Fuel Supply
0,14.9588,545.757
1,17.8401,942.656
2,18.6545,942.656
3,14.6449,1391.95
4,5.11565,1391.95
5,27.3049,1391.95
6,16.3974,1391.95
7,29.9482,1491.34
8,3.8419,1491.34
9,6.54415,1491.34
10,18.2197,1491.34
11,10.507,1491.34
12,31.7757,1491.34
13,18.9526,1491.34
14,21.6597,1491.34
15,2.1361,1068.26
16,7.75137,1068.26
17,25.5301,1068.26
18,25.1473,1068.26
19,29.1807,1068.26
20,14.0072,1068.26
21,26.1701,1068.26
22,19.4192,1068.26
23,28.2834,1068.26
24,24.1019,1068.26
25,12.8389,1068.26
26,12.8079,1068.26
27,1.48206,1068.26
28,14.9961,1068.26
29,9.69618,1068.26
30,28.6632,1068.26
31,29.9548,335.855
32,27.5362,335.855
33,15.3177,335.855
34,12.5997,335.855
35,0.651878,335.855
36,10.6227,335.855
37,28.9971,335.855
38,30.6001,335.855
39,14.4645,335.855
40,3.54125,335.855
41,16.8198,335.855
42,24.9715,335.855
43,3.31699,335.855
44,3.77238,335.855
45,14.6313,335.855
46,5.45309,335.855
47,11.5237,335.855
48,8.16142,335.855
49,30.6004,335.855
50,8.70449,335.855
51,22.1686,335.855
52,24.7705,335.855
53,28.1237,335.855
54,18.4521,335.855
55,16.8724,335.855
56,8.96258,335.855
57,31.26,335.855
58,18.3545,335.855
59,23.9586,335.855
60,8.95614,335.855
61,15.0177,335.855
62,21.9135,335.855
63,4.49237,1243.88
64,30.3354,1243.88
65,2.5132,1243.88
66,5.14425,1243.88
67,8.95807,1243.88
68,31.5103,1243.88
69,3.74435,1243.88
70,23.4226,1243.88
71,3.05154,1243.88
72,20.5641,1243.88
73,16.3942,1243.88
74,6.36853,1243.88
75,24.3365,1243.88
76,31.0254,1243.88
77,11.8216,1243.88
78,3.86024,1243.88
79,7.18686,1243.88
80,10.422,1243.88
81,12.5647,1243.88
82,29.3555,1243.88
83,3.19257,1243.88
84,8.68843,1243.88
85,15.8075,1243.88
86,20.065,1243.88
87,17.651,1243.88
88,15.0675,1243.88
89,6.41949,1243.88
90,9.60964,1243.88
91,24.0236,1243.88
92,21.4372,1243.88
93,31.5231,1243.88
94,28.516,1243.88
95,19.7726,1063.46
96,2.03629,1063.46
97,1.66025,1063.46
98,28.7307,1063.46
99,1.54658,1063.46
100,5.40461,1063.46
101,20.1533,1063.46
102,4.59812,1063.46
103,25.9687,1063.46
104,4.54744,1063.46
105,10.9667,1063.46
106,18.3052,1063.46
107,3.57289,1063.46
108,22.7883,1063.46
109,22.1655,1063.46
110,10.7597,1063.46
111,1.21031,1063.46
112,2.73019,1063.46
113,8.11522,1063.46
114,4.40288,1063.46
115,11.4186,1063.46
116,23.9228,1063.46
117,24.4679,1063.46
118,29.0696,1063.46
119,6.99025,1063.46
120,30.8874,1063.46
121,6.67926,1063.46
122,31.0139,1063.46
123,20.3246,1063.46
124,6.20235,1063.46
125,27.5299,1063.46
126,8.09716,1063.46
127,8.23864,279.386
128,29.1901,279.386
129,4.82783,279.386
130,9.78523,279.386
131,2.59475,279.386
132,24.9811,279.386
133,14.3834,279.386
134,28.5635,279.386
135,29.5286,279.386
136,25.35,279.386
137,14.8687,279.386
138,1.10144,279.386
139,16.1383,279.386
140,5.03414,279.386
141,11.8612,279.386
142,17.3486,279.386
143,7.76433,279.386
144,19.9764,279.386
145,21.7515,279.386
146,19.1829,279.386
147,11.8992,279.386
148,14.2194,279.386
149,16.2526,279.386
150,18.8894,279.386
151,13.1067,279.386
152,22.9318,279.386
153,17.9033,279.386
154,1.43128,279.386
155,29.1342,279.386
156,13.4332,279.386
157,9.52844,279.386
158,5.37282,279.386
159,10.6234,870.878
160,14.3563,870.878
161,15.158,870.878
162,13.2181,870.878
163,7.33738,870.878
164,29.5414,870.878
165,9.78158,870.878
166,4.86593,870.878
167,22.8914,870.878
168,24.6503,870.878
169,5.96737,870.878
170,7.0297,870.878
171,29.6844,870.878
172,17.8286,870.878
173,24.3783,870.878
174,5.44873,870.878
175,5.80497,870.878
176,14.1298,870.878
177,24.6317,870.878
178,17.7041,870.878
179,28.3492,870.878
180,8.88423,870.878
181,4.59356,870.878
182,9.45588,870.878
183,31.8161,870.878
184,22.4969,870.878
185,10.8872,870.878
186,28.9502,870.878
187,3.93007,870.878
