Scenario Node ID,Electricity Price,Fuel Supply
0,13.3335,1431.14
1,31.8465,746.384
2,2.21369,746.384
3,26.455,1476.69
4,21.7348,1476.69
5,7.65962,1476.69
6,20.9643,1476.69
7,26.1196,1400.26
8,23.152,1400.26
9,32.6863,1400.26
10,20.8107,1400.26
11,8.73987,1400.26
12,4.33111,1400.26
13,27.5226,1400.26
14,18.5936,1400.26
15,18.3822,933.022
16,8.22815,933.022
17,24.34,933.022
18,2.16898,933.022
19,8.48262,933.022
20,18.4271,933.022
21,26.2623,933.022
22,5.1247,933.022
23,35.3749,933.022
24,8.178,933.022
25,22.8942,933.022
26,28.632,933.022
27,34.0836,933.022
28,9.52111,933.022
29,34.8097,933.022
30,0.866913,933.022
31,22.8546,993.158
32,30.6562,993.158
33,3.0806,993.158
34,13.3096,993.158
35,16.391,993.158
36,10.7402,993.158
37,34.2739,993.158
38,6.51055,993.158
39,33.8922,993.158
40,30.9602,993.158
41,27.3213,993.158
42,6.63206,993.158
43,35.2913,993.158
44,18.8439,993.158
45,25.2256,993.158
46,17.6735,993.158
47,27.072,993.158
48,13.5656,993.158
49,19.8425,993.158
50,35.5547,993.158
51,31.9926,993.158
52,10.1047,993.158
53,4.67936,993.158
54,31.3676,993.158
55,18.2827,993.158
56,27.5735,993.158
57,23.9996,993.158
58,16.3664,993.158
59,1.09464,993.158
60,22.8093,993.158
61,17.2333,993.158
62,23.9492,993.158
63,17.4655,1168.99
64,20.3139,1168.99
65,1.2588,1168.99
66,33.8565,1168.99
67,31.0541,1168.99
68,35.5327,1168.99
69,4.36701,1168.99
70,28.9463,1168.99
71,30.4929,1168.99
72,31.6883,1168.99
73,35.5783,1168.99
74,29.7843,1168.99
75,14.5322,1168.99
76,24.8039,1168.99
77,11.4578,1168.99
78,5.60424,1168.99
79,2.36953,1168.99
80,31.3002,1168.99
81,5.1589,1168.99
82,34.3622,1168.99
83,5.40499,1168.99
84,9.83826,1168.99
85,29.7298,1168.99
86,23.6877,1168.99
87,1.4118,1168.99
88,17.7293,1168.99
89,4.0541,1168.99
90,2.50644,1168.99
91,4.53861,1168.99
92,21.2874,1168.99
93,26.4557,1168.99
94,22.0041,1168.99
95,5.60126,1013.94
96,27.7145,1013.94
97,19.8605,1013.94
98,0.655357,1013.94
99,27.2472,1013.94
100,24.2275,1013.94
101,29.6016,1013.94
102,21.7401,1013.94
103,19.9158,1013.94
104,29.18,1013.94
105,15.5244,1013.94
106,34.448,1013.94
107,17.9839,1013.94
108,26.9822,1013.94
109,4.05228,1013.94
110,20.3535,1013.94
111,22.2824,1013.94
112,9.21118,1013.94
113,18.7156,1013.94
114,27.6874,1013.94
115,19.0494,1013.94
116,12.4454,1013.94
117,15.3752,1013.94
