Scenario Node ID,Electricity Price,Fuel Supply
0,2.40154,731.677
1,7.55214,1077.85
2,6.55091,1077.85
3,25.3917,1208.32
4,14.0368,1208.32
5,23.6671,1208.32
6,17.8241,1208.32
7,25.0489,1039.77
8,33.4695,1039.77
9,26.2311,1039.77
10,8.13047,1039.77
11,11.4403,1039.77
12,18.7406,1039.77
13,23.5589,1039.77
14,32.4817,1039.77
15,20.9232,246.646
16,24.9966,246.646
17,5.41563,246.646
18,5.8732,246.646
19,16.2465,246.646
20,4.41776,246.646
21,8.34475,246.646
22,26.8602,246.646
23,23.3656,246.646
24,20.2877,246.646
25,1.69374,246.646
26,25.6782,246.646
27,14.7196,246.646
28,19.1249,246.646
29,33.5321,246.646
30,30.3298,246.646
31,21.5265,1226.54
32,7.08424,1226.54
33,2.88073,1226.54
34,12.9182,1226.54
35,21.1211,1226.54
36,26.5478,1226.54
37,30.7424,1226.54
38,12.17,1226.54
39,26.0173,1226.54
40,22.9734,1226.54
41,20.3005,1226.54
42,3.45759,1226.54
43,7.71403,1226.54
44,9.85932,1226.54
45,1.93925,1226.54
46,28.6372,1226.54
47,0.855941,1021.15
48,7.35488,1021.15
49,0.510394,1021.15
50,17.1025,1021.15
51,11.7726,1021.15
52,8.85514,1021.15
53,9.96267,1021.15
54,1.13821,1021.15
55,29.1428,1021.15
56,11.6564,1021.15
57,26.8164,1021.15
58,9.86248,1021.15
59,30.7813,1021.15
60,26.3485,1021.15
61,6.1923,1021.15
62,18.3078,1021.15
63,33.4328,1285.08
64,9.07303,1285.08
65,31.226,1285.08
66,20.5538,1285.08
67,1.62085,1285.08
68,27.9684,1285.08
69,32.7238,1285.08
70,27.6382,1285.08
71,16.9418,1285.08
