Scenario Node ID,Electricity Price,Fuel Supply
0,9.90393,2602.84
1,21.9736,4495.74
2,30.3645,4495.74
3,17.1956,6638.53
4,24.0017,6638.53
5,11.7303,6638.53
6,4.96633,6638.53
7,2.99143,7112.53
8,4.25483,7112.53
9,8.96891,7112.53
10,27.681,7112.53
11,11.9696,7112.53
12,0.514864,7112.53
13,11.0634,7112.53
14,22.6187,7112.53
15,2.60857,5094.8
16,6.0947,5094.8
17,1.02559,5094.8
18,29.2925,5094.8
19,8.33267,5094.8
20,18.4587,5094.8
21,13.6729,5094.8
22,5.59095,5094.8
23,12.9278,5094.8
24,23.271,5094.8
25,3.42753,5094.8
26,9.96645,5094.8
27,12.0187,5094.8
28,9.28134,5094.8
29,19.9846,5094.8
30,7.64948,5094.8
31,19.1853,1601.77
32,9.95825,1601.77
33,6.01396,1601.77
34,4.38091,1601.77
35,1.95998,1601.77
36,17.7443,1601.77
37,9.34724,1601.77
38,4.95141,1601.77
39,21.9991,1601.77
40,18.3161,1601.77
41,0.632391,1601.77
42,1.96866,1601.77
43,18.831,1601.77
44,11.6958,1601.77
45,24.5874,1601.77
46,21.4396,1601.77
47,17.7905,1601.77
48,25.613,1601.77
49,18.7321,1601.77
50,26.1231,1601.77
51,12.0717,1601.77
52,0.404973,1601.77
53,31.7141,1601.77
54,24.9995,1601.77
55,23.676,1601.77
56,3.14162,1601.77
