Scenario Node ID,Electricity Price,Fuel Supply
0,22.9235,2292.21
1,4.32306,2809.36
2,2.06256,2809.36
3,3.10205,2809.36
4,24.4964,2842.69
5,11.5493,2842.69
6,11.3153,2842.69
7,28.6628,2842.69
8,6.08468,2842.69
9,17.694,2842.69
10,8.84675,2842.69
11,12.2644,2842.69
12,7.27473,2952.39
13,31.0172,2952.39
14,11.0681,2952.39
15,0.421338,2952.39
16,4.3868,2952.39
17,6.92519,2952.39
18,5.19525,2952.39
19,20.646,2952.39
20,7.55863,2952.39
21,25.4705,2952.39
22,16.0564,2952.39
23,25.2632,2952.39
24,0.341846,2952.39
25,8.38514,2952.39
26,22.6186,2952.39
27,15.7352,2952.39
28,11.2577,2952.39
29,7.94356,2952.39
30,20.8898,2952.39
31,2.18116,2952.39
32,12.2666,2952.39
33,22.9524,2952.39
34,5.28321,2952.39
35,4.76303,2952.39
36,2.50167,1150.46
37,16.5985,1150.46
38,1.42585,1150.46
39,8.58635,1150.46
40,2.29249,1150.46
41,10.2726,1150.46
42,20.8507,1150.46
43,9.56722,1150.46
44,9.28983,1150.46
45,31.9188,1150.46
46,9.98855,1150.46
47,13.6766,1150.46
48,6.844,1150.46
49,15.1838,1150.46
50,2.32265,1150.46
51,14.4026,1150.46
52,8.65428,1150.46
53,18.379,1150.46
54,7.66581,1150.46
55,8.99612,1150.46
56,26.7642,1150.46
57,30.2844,1150.46
58,24.7313,1150.46
59,6.02188,1150.46
60,6.22797,2796.02
61,13.6211,2796.02
62,8.20304,2796.02
63,18.4946,2796.02
64,4.57352,2796.02
65,13.4862,2796.02
66,23.2576,2796.02
67,7.07519,2796.02
68,30.0847,2796.02
69,24.6835,2796.02
70,15.6615,2796.02
71,0.377199,2796.02
72,2.95607,2796.02
73,4.51228,2796.02
74,9.94441,2796.02
75,12.2459,2796.02
76,4.43109,2796.02
77,19.933,2796.02
78,25.9225,2796.02
79,11.2751,2796.02
80,3.11677,2796.02
81,28.2452,2796.02
82,25.6777,2796.02
83,11.771,2796.02
84,14.6242,2089.66
85,1.34353,2089.66
86,20.7672,2089.66
87,9.3884,2089.66
88,31.6279,2089.66
89,13.4985,2089.66
90,15.4103,2089.66
91,5.8559,2089.66
92,27.1197,2089.66
93,23.6133,2089.66
94,24.3505,2089.66
95,31.6932,2089.66
96,5.09956,2089.66
97,15.6081,2089.66
98,6.76836,2089.66
99,3.18428,2089.66
100,8.29158,2089.66
101,22.4299,2089.66
102,3.56147,2089.66
103,11.2477,2089.66
104,26.9422,2089.66
105,13.5059,2089.66
106,23.4936,2089.66
107,31.3733,2089.66
108,1.43886,2142.84
109,17.4161,2142.84
110,10.6484,2142.84
111,4.55563,2142.84
112,13.6612,2142.84
