Scenario Node ID,Electricity Price,Fuel Supply
0,12.3018,1348.03
1,14.5322,1274.86
2,20.5499,1274.86
3,18.4281,740.241
4,21.6454,740.241
5,11.5824,740.241
6,6.66422,740.241
7,4.19361,942.183
8,2.48401,942.183
9,8.77184,942.183
10,11.7889,942.183
11,30.7062,942.183
12,30.6388,942.183
13,3.71171,942.183
14,32.6409,942.183
15,23.5709,1053.66
16,3.8024,1053.66
17,28.8539,1053.66
18,16.0743,1053.66
19,28.2911,1053.66
20,0.325681,1053.66
21,18.6727,1053.66
22,18.9361,1053.66
23,25.1008,1053.66
24,4.62674,1053.66
25,28.1938,1053.66
26,23.0267,1053.66
27,9.64306,1053.66
28,13.1216,1053.66
29,14.5749,1053.66
30,2.63667,1053.66
31,25.4234,1449.21
32,29.1072,1449.21
33,23.1865,1449.21
34,9.85155,1449.21
35,16.7526,1449.21
36,0.768961,1449.21
37,16.5158,1449.21
38,20.9462,1449.21
39,3.25298,1449.21
40,25.2876,1449.21
41,32.7351,1449.21
42,33.9592,1449.21
43,21.9264,1449.21
44,2.44682,1449.21
45,32.6001,1449.21
46,11.4973,1449.21
47,6.24921,1449.21
48,27.454,1449.21
49,27.5716,1449.21
50,0.540276,1449.21
51,27.7797,1449.21
52,12.2443,1449.21
53,19.4763,1449.21
54,18.8805,1449.21
55,16.871,1449.21
56,13.6702,1449.21
57,7.90725,1449.21
58,26.5141,1449.21
59,26.7917,1449.21
60,22.4822,1449.21
61,29.1507,1449.21
62,18.2151,1449.21
63,17.5894,1056.69
64,18.3373,1056.69
65,28.0667,1056.69
66,0.34201,1056.69
67,19.1062,1056.69
68,10.5825,1056.69
69,21.2882,1056.69
70,22.3592,1056.69
71,1.87006,1056.69
72,20.0234,1056.69
73,22.3184,1056.69
74,23.7964,1056.69
75,22.4702,1056.69
76,20.9185,1056.69
77,1.29372,1056.69
78,28.7194,1056.69
79,14.3725,1056.69
80,28.8653,1056.69
81,29.2597,1056.69
82,8.15219,1056.69
83,7.10957,1056.69
84,14.736,1056.69
85,27.0327,1056.69
86,23.9806,1056.69
87,28.4062,1056.69
88,0.939985,1056.69
89,16.4946,1056.69
90,21.1979,1056.69
91,23.4222,1056.69
92,11.6454,1056.69
93,5.41305,1056.69
94,7.01156,1056.69
95,29.9826,866.019
96,33.4797,866.019
97,7.35357,866.019
98,15.0889,866.019
99,10.0622,866.019
100,28.6418,866.019
101,3.44808,866.019
102,11.9323,866.019
103,14.6652,866.019
104,25.7665,866.019
105,1.72871,866.019
106,3.13534,866.019
107,12.6849,866.019
108,3.02243,866.019
109,31.8547,866.019
110,27.0574,866.019
111,31.8877,866.019
112,27.1144,866.019
113,1.20964,866.019
114,4.99731,866.019
115,7.85036,866.019
116,28.2424,866.019
117,28.9779,866.019
118,2.25653,866.019
119,29.1824,866.019
120,11.4725,866.019
121,23.4544,866.019
122,18.6045,866.019
123,23.1179,866.019
124,28.8675,866.019
125,25.6161,866.019
126,19.1006,866.019
127,28.3472,1426.61
128,32.9697,1426.61
129,0.189435,1426.61
130,4.40944,1426.61
131,27.6115,1426.61
132,3.63752,1426.61
133,16.3417,1426.61
134,8.27665,1426.61
135,29.404,1426.61
136,18.0704,1426.61
137,11.412,1426.61
138,8.08893,1426.61
139,21.0929,1426.61
140,9.2667,1426.61
141,1.14638,1426.61
142,18.9806,1426.61
143,2.38107,1426.61
144,2.35602,1426.61
145,23.9779,1426.61
146,10.2314,1426.61
147,30.5984,1426.61
148,18.9558,1426.61
149,12.488,1426.61
150,25.7808,1426.61
151,30.4283,1426.61
152,1.9424,1426.61
153,10.3853,1426.61
154,19.5462,1426.61
155,30.8099,1426.61
156,2.00138,1426.61
157,4.6468,1426.61
158,25.1571,1426.61
159,0.971042,1526.38
160,4.83623,1526.38
161,29.5666,1526.38
162,28.5825,1526.38
163,8.47375,1526.38
164,11.9083,1526.38
165,2.85917,1526.38
166,3.87774,1526.38
167,29.9787,1526.38
168,14.2711,1526.38
169,11.9667,1526.38
170,17.0716,1526.38
171,23.5378,1526.38
172,13.113,1526.38
173,2.05218,1526.38
174,25.9189,1526.38
175,15.4691,1526.38
176,26.0301,1526.38
177,2.15034,1526.38
178,12.0675,1526.38
179,10.9859,1526.38
180,14.6383,1526.38
181,3.8482,1526.38
