Scenario Node ID,Electricity Price,Fuel Supply
0,5.06588,2292.21
1,16.3698,2809.36
2,19.2345,2809.36
3,11.8436,2842.69
4,8.11519,2842.69
5,14.0929,2842.69
6,1.27851,2842.69
7,3.40818,2952.39
8,12.9349,2952.39
9,9.71302,2952.39
10,19.6102,2952.39
11,10.3524,2952.39
12,31.454,2952.39
13,4.48235,2952.39
14,0.0235434,2952.39
15,8.97088,1150.46
16,2.59409,1150.46
17,18.7388,1150.46
18,11.4369,1150.46
19,11.5246,1150.46
20,21.2864,1150.46
21,12.6711,1150.46
22,31.0378,1150.46
23,30.224,1150.46
24,9.20667,1150.46
25,22.1258,1150.46
26,14.9054,1150.46
27,9.94454,1150.46
28,18.3839,1150.46
29,3.32761,1150.46
30,3.24354,1150.46
31,23.4498,2796.02
32,19.6974,2796.02
33,22.478,2796.02
34,3.29341,2796.02
35,27.8126,2796.02
36,4.57091,2796.02
37,4.57192,2796.02
38,31.2208,2796.02
39,17.5058,2796.02
40,14.2849,2796.02
41,18.831,2796.02
42,27.8582,2796.02
43,13.739,2796.02
44,23.3134,2796.02
45,27.8817,2796.02
46,22.7098,2796.02
47,25.9075,2796.02
48,14.6205,2796.02
49,2.14672,2796.02
50,5.43207,2796.02
51,3.90694,2796.02
52,14.8178,2796.02
53,4.46985,2796.02
54,2.13097,2796.02
55,24.0245,2796.02
56,26.5957,2796.02
57,17.0364,2796.02
58,1.96901,2796.02
59,12.9796,2796.02
60,20.364,2796.02
61,5.21256,2796.02
