Scenario Node ID,Electricity Price,Fuel Supply
0,26.4087,6429.08
1,13.1992,6080.1
2,14.2273,6080.1
3,33.5008,3530.38
4,2.86194,3530.38
5,29.1097,3530.38
6,11.0182,3530.38
7,5.83705,4493.49
8,11.3576,4493.49
9,28.3893,4493.49
10,3.27626,4493.49
11,20.4528,4493.49
12,12.6301,4493.49
13,19.0807,4493.49
14,22.7462,4493.49
15,33.107,5025.14
16,32.4658,5025.14
17,27.5205,5025.14
18,11.2489,5025.14
19,4.77995,5025.14
20,29.6917,5025.14
21,11.0201,5025.14
22,31.8195,5025.14
23,16.476,5025.14
24,18.0272,5025.14
25,9.60301,5025.14
26,20.6475,5025.14
27,33.4839,5025.14
28,0.124804,5025.14
29,22.6977,5025.14
30,33.3955,5025.14
31,26.5335,6911.61
32,1.89686,6911.61
33,13.6228,6911.61
34,26.0343,6911.61
35,4.7588,6911.61
36,8.73252,6911.61
37,3.05251,6911.61
38,10.5959,6911.61
39,20.0901,6911.61
40,31.4419,6911.61
41,13.8721,6911.61
42,6.54287,6911.61
43,10.0719,6911.61
44,32.9528,6911.61
45,29.289,6911.61
