Scenario Node ID,Electricity Price,Fuel Supply
0,3.76247,1688.49
1,4.01985,2487.35
2,6.78641,2487.35
3,26.1755,2788.44
4,3.44221,2788.44
5,4.52744,2788.44
6,26.6863,2788.44
7,15.9745,2399.48
8,6.06942,2399.48
9,2.1683,2399.48
10,18.1026,2399.48
11,32.3468,2399.48
12,9.07067,2399.48
13,9.67298,2399.48
14,20.0094,2399.48
15,19.8926,569.182
16,16.7675,569.182
17,23.8121,569.182
18,26.0682,569.182
19,17.5215,569.182
20,19.3638,569.182
21,19.9457,569.182
22,9.47141,569.182
23,32.2199,569.182
24,17.3649,569.182
25,16.489,569.182
26,8.59766,569.182
27,5.5412,569.182
28,21.1783,569.182
29,18.9704,569.182
30,33.6983,569.182
31,24.9407,2830.48
32,22.9902,2830.48
33,6.48468,2830.48
34,17.1162,2830.48
35,26.4324,2830.48
36,11.0121,2830.48
37,9.80243,2830.48
38,8.40691,2830.48
39,17.0815,2830.48
40,11.9707,2830.48
41,26.5096,2830.48
42,15.4284,2830.48
43,21.0414,2830.48
44,2.18254,2830.48
45,1.43777,2830.48
