Scenario Node ID,Electricity Price,Fuel Supply
0,27.6468,4891.19
1,17.2109,1126.81
2,19.7838,1126.81
3,2.83605,6052.5
4,25.0474,6052.5
5,4.65653,6052.5
6,3.58579,6052.5
7,4.45032,3549.19
8,10.4938,3549.19
9,0.44683,3549.19
10,21.9335,3549.19
11,27.8102,3549.19
12,25.3151,3549.19
13,23.8674,3549.19
14,10.6641,3549.19
15,27.0628,2564.52
16,25.151,2564.52
17,31.7063,2564.52
18,11.7269,2564.52
19,30.0274,2564.52
20,0.646809,2564.52
21,19.1118,2564.52
22,19.5564,2564.52
23,18.5044,2564.52
24,27.4327,2564.52
25,18.2024,2564.52
26,15.3353,2564.52
27,19.7513,2564.52
28,12.4621,2564.52
29,0.461154,2564.52
30,22.1595,2564.52
31,8.10898,4481.85
32,17.6721,4481.85
33,9.9433,4481.85
34,10.945,4481.85
35,10.7195,4481.85
36,14.5998,4481.85
37,14.5308,4481.85
38,15.1698,4481.85
39,25.0936,4481.85
40,14.9777,4481.85
41,5.10332,4481.85
42,20.9039,4481.85
