Scenario Node ID,Electricity Price,Fuel Supply
0,11.3245,1332.42
1,6.73296,1851.65
2,14.1682,1851.65
3,20.7921,437.502
4,2.8403,437.502
5,14.5027,437.502
6,17.2952,437.502
7,6.65061,2473.51
8,19.4383,2473.51
9,9.51774,2473.51
10,21.4685,2473.51
11,0.154498,2473.51
12,2.51895,2473.51
13,10.9188,2473.51
14,15.4324,2473.51
15,7.7072,630.645
16,9.05386,630.645
17,11.2801,630.645
18,13.8877,630.645
19,2.1933,630.645
20,4.97284,630.645
21,4.58601,630.645
22,0.985046,630.645
23,15.9509,630.645
24,12.0412,630.645
25,17.9616,630.645
26,7.54765,630.645
27,3.01986,630.645
28,8.8629,630.645
29,3.4891,630.645
30,6.12607,630.645
31,20.1874,1635.88
32,10.2221,1635.88
33,20.2943,1635.88
34,18.9795,1635.88
35,13.0624,1635.88
36,12.797,1635.88
37,14.2748,1635.88
38,19.713,1635.88
39,10.2354,1635.88
40,1.7925,1635.88
41,19.1814,1635.88
42,10.3899,1635.88
43,4.31144,1635.88
44,8.10024,1635.88
45,3.82224,1635.88
46,12.0186,1635.88
47,17.1541,1339.14
48,15.1024,1339.14
49,3.90636,1339.14
50,19.3474,1339.14
51,20.0752,1339.14
52,8.49237,1339.14
53,20.3324,1339.14
54,14.0261,1339.14
55,20.5335,1339.14
56,16.294,1339.14
57,21.5738,1339.14
58,1.55341,1339.14
59,3.15689,1339.14
60,3.06288,1339.14
61,7.67948,1339.14
62,1.34429,1339.14
63,13.2849,2375.11
64,5.97379,2375.11
65,20.3238,2375.11
66,4.34729,2375.11
67,18.7708,2375.11
68,12.5986,2375.11
69,2.06026,2375.11
70,7.00618,2375.11
71,14.3911,2375.11
72,21.2417,2375.11
73,17.396,2375.11
74,18.7025,2375.11
75,7.34193,2375.11
76,21.2183,2375.11
77,8.72116,2375.11
78,2.49602,2375.11
79,14.3207,1164.12
80,12.6275,1164.12
81,21.8434,1164.12
82,12.3959,1164.12
83,21.1199,1164.12
84,20.1759,1164.12
85,4.42201,1164.12
86,19.6534,1164.12
87,14.4699,1164.12
88,3.9958,1164.12
89,21.2068,1164.12
90,17.6268,1164.12
91,7.05868,1164.12
92,6.88632,1164.12
93,18.9711,1164.12
94,20.3436,1164.12
95,12.8601,2040.14
96,17.2949,2040.14
97,2.69091,2040.14
98,9.63094,2040.14
99,7.89345,2040.14
100,4.75117,2040.14
101,16.6371,2040.14
