Scenario Node ID,Electricity Price,Fuel Supply
0,9.69447,2491.83
1,29.3205,1197.65
2,14.9824,1197.65
3,14.9296,1637.72
4,25.0271,1637.72
5,18.9921,1637.72
6,18.7097,1637.72
7,25.1918,103.105
8,24.2919,103.105
9,28.4315,103.105
10,22.6945,103.105
11,5.70795,103.105
12,24.3573,103.105
13,24.86,103.105
14,2.95716,103.105
15,22.7965,2513.18
16,14.5675,2513.18
17,17.0662,2513.18
18,21.9333,2513.18
19,21.5858,2513.18
20,23.8761,2513.18
21,10.8824,2513.18
22,31.9147,2513.18
23,17.0309,2513.18
24,11.1117,2513.18
25,11.9625,2513.18
26,3.66445,2513.18
27,25.7487,2513.18
28,22.7434,2513.18
29,5.54641,2513.18
30,3.50544,2513.18
31,0.437875,410.458
32,2.86693,410.458
33,18.4878,410.458
34,15.3675,410.458
35,27.894,410.458
36,5.47996,410.458
37,2.0772,410.458
38,21.0858,410.458
39,29.7718,410.458
40,30.5087,410.458
41,11.7803,410.458
42,3.47976,410.458
43,22.8659,410.458
44,4.64026,410.458
45,6.43692,410.458
46,13.6624,410.458
47,19.2077,410.458
48,23.5031,410.458
49,3.59567,410.458
50,8.79356,410.458
51,15.3793,410.458
52,14.4781,410.458
53,8.70827,410.458
54,0.410128,410.458
55,25.5898,410.458
56,20.6708,410.458
57,4.07457,410.458
